time,ax,ay,az,atotal
6.595,1.85,-0.09,0.39,1.90
6.605,1.61,0.17,0.34,1.65
6.615,1.02,0.23,0.64,1.23
6.625,0.37,0.26,0.90,1.01
6.635,0.01,0.52,0.92,1.06
6.644,-0.20,0.73,0.76,1.07
6.655,-0.13,0.83,0.33,0.91
6.664,0.13,0.73,-0.01,0.74
6.675,0.56,0.37,-0.10,0.68
6.684,1.00,-0.00,-0.06,1.00
6.695,1.22,-0.22,0.10,1.25
6.704,1.11,-0.30,0.40,1.22
6.714,0.82,-0.09,0.63,1.04
6.724,0.28,0.14,0.83,0.89
6.734,-0.02,0.23,1.01,1.04
6.744,-0.23,0.43,1.27,1.36
6.754,-0.35,0.74,1.30,1.54
6.764,-0.31,0.78,1.38,1.61
6.774,0.07,0.57,1.40,1.51
6.784,0.57,0.28,1.21,1.37
6.794,1.13,0.09,0.98,1.50
6.804,1.76,-0.15,0.86,1.96
6.814,2.16,-0.32,0.81,2.33
6.824,2.35,-0.38,0.76,2.50
6.834,2.27,-0.37,0.79,2.43
6.844,2.08,-0.08,0.60,2.17
6.854,1.80,0.15,0.80,1.98
6.863,1.27,0.43,1.08,1.72
6.873,0.80,0.63,1.18,1.56
6.883,0.53,0.72,1.16,1.47
6.893,0.33,0.77,0.97,1.28
6.903,0.12,0.68,0.85,1.10
6.913,0.13,0.48,0.82,0.95
6.923,0.38,0.30,0.92,1.03
6.933,0.60,0.13,0.94,1.13
6.943,0.77,-0.07,1.03,1.29
6.953,0.93,-0.20,1.10,1.46
6.963,0.89,-0.14,1.27,1.56
6.973,0.80,0.11,1.37,1.59
6.983,0.79,0.37,1.26,1.53
6.993,0.85,0.56,1.16,1.54
7.003,0.97,0.54,1.13,1.58
7.013,1.11,0.38,1.07,1.58
7.023,1.31,0.25,0.98,1.65
7.033,1.49,0.22,0.90,1.75
7.042,1.59,0.18,0.86,1.81
7.053,1.50,0.18,0.82,1.72
7.062,1.33,0.08,0.91,1.61
7.072,1.06,-0.01,1.00,1.46
7.082,0.92,0.07,1.01,1.37
7.092,0.90,0.21,0.95,1.33
7.102,0.84,0.26,0.91,1.27
7.112,0.87,0.20,0.90,1.27
7.122,0.90,0.04,0.98,1.33
7.132,0.97,0.00,1.08,1.45
7.142,0.90,0.05,1.16,1.47
7.152,0.83,0.22,1.15,1.43
7.162,0.66,0.29,1.18,1.38
7.172,0.65,0.32,1.15,1.36
7.182,0.70,0.40,1.06,1.33
7.192,0.83,0.41,1.03,1.38
7.202,0.94,0.38,1.02,1.44
7.212,1.08,0.31,1.02,1.52
7.222,1.12,0.26,1.09,1.58
7.232,1.05,0.26,1.16,1.59
7.242,0.90,0.37,1.24,1.58
7.252,0.63,0.50,1.28,1.51
7.261,0.41,0.58,1.16,1.36
7.271,0.47,0.58,0.96,1.22
7.281,0.67,0.53,0.65,1.07
7.291,0.87,0.38,0.49,1.07
7.301,1.05,0.19,0.56,1.20
7.311,1.12,0.05,0.67,1.31
7.321,1.11,-0.05,0.74,1.34
7.331,0.99,-0.02,0.81,1.28
7.341,0.72,0.05,0.95,1.20
7.351,0.40,0.15,1.16,1.23
7.361,0.28,0.33,1.24,1.31
7.371,0.19,0.41,1.22,1.31
7.381,0.21,0.44,1.15,1.25
7.391,0.41,0.43,0.95,1.12
7.401,0.58,0.37,0.78,1.04
7.411,0.85,0.25,0.70,1.13
7.420,1.00,0.10,0.74,1.24
7.431,1.05,0.03,0.87,1.37
7.440,1.10,0.10,0.96,1.46
7.450,1.06,0.28,0.89,1.42
7.460,0.98,0.46,0.77,1.32
7.470,0.93,0.53,0.72,1.29
7.480,0.96,0.52,0.76,1.33
7.490,1.02,0.43,0.76,1.35
7.500,1.14,0.29,0.65,1.34
7.510,1.17,0.14,0.62,1.33
7.520,1.11,0.04,0.70,1.31
7.530,1.05,0.02,0.76,1.30
7.540,1.02,0.05,0.71,1.25
7.550,0.98,0.05,0.66,1.18
7.560,0.93,-0.01,0.73,1.18
7.570,1.00,-0.01,0.81,1.29
7.580,1.09,0.03,0.81,1.36
7.590,1.15,0.01,0.78,1.39
7.600,1.15,-0.03,0.88,1.45
7.610,1.15,-0.01,1.03,1.55
7.619,1.08,0.02,1.15,1.58
7.630,1.04,0.09,1.18,1.57
7.639,1.04,0.21,1.09,1.52
7.649,1.06,0.32,1.07,1.54
7.659,1.06,0.28,1.09,1.55
7.669,1.04,0.24,1.14,1.56
7.679,0.96,0.26,1.18,1.55
7.689,0.91,0.26,1.27,1.59
7.699,0.82,0.28,1.35,1.60
7.709,0.77,0.38,1.29,1.55
7.719,0.72,0.44,1.21,1.47
7.729,0.67,0.45,1.17,1.42
7.739,0.73,0.44,1.14,1.42
7.749,0.80,0.45,1.03,1.38
7.759,0.88,0.46,0.92,1.35
7.769,0.93,0.41,0.76,1.27
7.779,0.99,0.31,0.71,1.26
7.789,1.07,0.28,0.65,1.28
7.798,1.07,0.29,0.64,1.27
7.809,0.99,0.25,0.72,1.25
7.818,0.86,0.27,0.76,1.18
7.829,0.65,0.32,0.85,1.11
7.838,0.41,0.37,0.90,1.05
7.848,0.29,0.46,0.83,0.99
7.858,0.25,0.57,0.66,0.91
7.868,0.22,0.55,0.53,0.80
7.878,0.39,0.51,0.37,0.74
7.888,0.55,0.46,0.17,0.74
7.898,0.61,0.35,0.10,0.71
7.908,0.65,0.26,0.19,0.73
7.918,0.58,0.27,0.27,0.69
7.928,0.49,0.31,0.24,0.63
7.938,0.43,0.35,0.15,0.58
7.948,0.53,0.40,-0.06,0.67
7.958,0.64,0.36,-0.10,0.74
7.968,0.75,0.32,-0.03,0.81
7.978,0.70,0.25,0.03,0.74
7.988,0.48,0.19,0.12,0.53
7.998,0.17,0.13,0.28,0.35
8.008,-0.04,0.23,0.47,0.53
8.017,-0.08,0.39,0.46,0.61
8.027,-0.04,0.45,0.31,0.55
8.037,0.14,0.32,0.20,0.40
8.047,0.29,0.16,0.28,0.44
8.057,0.34,0.08,0.41,0.53
8.067,0.33,0.15,0.48,0.60
8.077,0.39,0.29,0.35,0.60
8.087,0.47,0.40,0.13,0.62
8.097,0.54,0.32,0.10,0.64
8.107,0.63,0.21,0.26,0.72
8.117,0.70,0.22,0.36,0.81
8.127,0.61,0.26,0.40,0.77
8.137,0.50,0.37,0.38,0.73
8.147,0.34,0.41,0.41,0.67
8.157,0.20,0.40,0.46,0.64
8.167,0.09,0.36,0.54,0.66
8.176,0.06,0.39,0.52,0.65
8.187,0.11,0.39,0.49,0.64
8.196,0.21,0.33,0.47,0.61
8.206,0.24,0.23,0.57,0.66
8.216,0.35,0.12,0.67,0.76
8.226,0.41,0.13,0.67,0.80
8.236,0.34,0.20,0.64,0.75
8.246,0.19,0.28,0.58,0.67
8.256,0.11,0.39,0.52,0.66
8.266,0.15,0.54,0.47,0.73
8.276,0.27,0.60,0.51,0.84
8.286,0.27,0.53,0.63,0.87
8.296,0.29,0.40,0.85,0.99
8.306,0.27,0.40,0.86,0.99
8.316,0.21,0.50,0.66,0.86
8.326,0.07,0.58,0.53,0.79
8.336,-0.17,0.58,0.53,0.81
8.346,-0.27,0.51,0.59,0.82
8.356,-0.12,0.47,0.56,0.74
8.365,0.07,0.52,0.46,0.70
8.375,0.12,0.54,0.34,0.65
8.386,0.21,0.46,0.13,0.52
8.395,0.49,0.39,-0.37,0.73
8.405,0.84,0.44,-0.99,1.37
8.415,0.95,0.35,-1.11,1.50
8.425,0.81,0.09,-0.59,1.01
8.435,0.53,-0.07,0.01,0.54
8.445,0.28,0.19,0.24,0.41
8.455,-0.04,0.52,0.45,0.69
8.465,-0.40,0.63,0.60,0.96
8.475,-0.70,0.60,0.60,1.10
8.485,-0.76,0.48,0.43,1.00
8.495,-0.44,0.43,0.03,0.61
8.505,-0.10,0.28,-0.16,0.34
8.515,0.11,0.16,0.06,0.20
8.525,0.20,0.06,0.11,0.24
8.535,0.45,-0.01,-0.28,0.53
8.545,0.67,0.00,-0.69,0.96
8.554,0.84,0.13,-0.77,1.15
8.565,0.94,0.30,-0.55,1.13
8.574,0.86,0.40,-0.18,0.96
8.584,0.77,0.48,0.11,0.91
8.594,0.59,0.64,0.26,0.90
8.604,0.25,0.81,0.27,0.89
8.614,-0.06,0.87,0.17,0.89
8.624,-0.31,0.87,0.01,0.92
8.634,-0.43,0.74,-0.07,0.86
8.644,-0.23,0.61,-0.16,0.67
8.654,-0.04,0.41,-0.11,0.43
8.664,0.16,0.22,-0.04,0.27
8.674,0.32,0.15,-0.04,0.35
8.684,0.30,0.14,0.09,0.34
8.694,0.07,0.17,0.37,0.42
8.704,-0.05,0.28,0.57,0.64
8.714,-0.01,0.45,0.42,0.61
8.724,-0.04,0.45,0.23,0.51
8.734,0.02,0.48,0.10,0.49
8.744,0.12,0.46,-0.01,0.48
8.753,0.24,0.37,-0.04,0.45
8.764,0.33,0.33,0.03,0.47
8.773,0.39,0.39,0.16,0.58
8.783,0.22,0.50,0.26,0.60
8.793,-0.08,0.51,0.35,0.63
8.803,-0.29,0.55,0.33,0.70
8.813,-0.32,0.61,0.20,0.72
8.823,-0.12,0.68,-0.03,0.69
8.833,-0.04,0.58,-0.11,0.59
8.843,0.10,0.36,-0.10,0.39
8.853,0.23,0.20,0.06,0.31
8.863,0.27,0.17,0.17,0.36
8.873,0.29,0.33,0.15,0.46
8.883,0.10,0.43,0.10,0.45
8.893,-0.01,0.50,0.00,0.50
8.903,0.04,0.53,-0.12,0.54
8.913,0.15,0.48,-0.20,0.55
8.923,0.24,0.46,-0.13,0.53
8.932,0.21,0.40,-0.02,0.46
8.943,0.25,0.41,-0.07,0.48
8.952,0.16,0.45,-0.17,0.51
8.962,-0.02,0.44,-0.07,0.45
8.972,-0.10,0.47,0.01,0.48
8.982,-0.17,0.49,0.03,0.52
8.992,-0.13,0.49,-0.03,0.51
9.002,-0.06,0.47,-0.09,0.48
9.012,0.05,0.48,-0.20,0.52
9.022,0.04,0.41,-0.13,0.44
9.032,0.02,0.36,-0.03,0.36
9.042,0.02,0.38,0.04,0.38
9.052,-0.13,0.39,0.10,0.42
9.062,-0.07,0.44,0.01,0.45
9.072,-0.11,0.46,0.06,0.47
9.082,-0.11,0.43,0.03,0.45
9.092,0.05,0.45,-0.03,0.45
9.102,0.11,0.36,-0.13,0.40
9.112,0.13,0.28,-0.16,0.35
9.122,0.11,0.27,-0.10,0.31
9.131,0.07,0.31,0.01,0.32
9.142,0.08,0.37,0.05,0.38
9.151,0.01,0.40,0.06,0.41
9.161,-0.16,0.33,0.14,0.39
9.171,-0.22,0.31,0.32,0.49
9.181,-0.22,0.36,0.35,0.55
9.191,-0.23,0.48,0.27,0.60
9.201,-0.24,0.48,0.14,0.56
9.211,-0.26,0.39,0.16,0.50
9.221,-0.26,0.27,0.21,0.43
9.231,-0.07,0.25,0.21,0.34
9.241,0.06,0.38,0.10,0.39
9.251,0.14,0.52,-0.12,0.55
9.261,0.19,0.55,-0.32,0.66
9.271,0.36,0.44,-0.40,0.70
9.281,0.55,0.36,-0.40,0.77
9.291,0.62,0.39,-0.31,0.79
9.301,0.45,0.48,-0.14,0.67
9.310,0.23,0.57,-0.11,0.62
9.321,-0.02,0.54,-0.17,0.57
9.330,-0.15,0.62,-0.22,0.67
9.340,-0.29,0.59,-0.09,0.66
9.350,-0.34,0.55,-0.02,0.65
9.360,-0.32,0.48,-0.09,0.58
9.370,-0.26,0.37,-0.15,0.48
9.380,-0.19,0.24,-0.18,0.35
9.390,-0.26,0.21,-0.06,0.34
9.400,-0.34,0.27,-0.02,0.43
9.410,-0.30,0.32,-0.09,0.44
9.420,-0.22,0.35,-0.12,0.43
9.430,-0.13,0.38,-0.13,0.42
9.440,-0.21,0.32,-0.03,0.38
9.450,-0.15,0.34,-0.02,0.37
9.460,-0.17,0.39,-0.03,0.43
9.470,-0.29,0.42,0.00,0.51
9.480,-0.40,0.40,0.04,0.57
9.490,-0.42,0.45,0.07,0.62
9.499,-0.38,0.44,-0.06,0.59
9.509,-0.14,0.45,-0.28,0.55
9.519,-0.01,0.38,-0.33,0.50
9.529,0.16,0.27,-0.30,0.44
9.539,0.37,0.26,-0.41,0.61
9.549,0.30,0.17,-0.38,0.51
9.559,0.25,0.18,-0.27,0.41
9.569,0.14,0.29,-0.09,0.33
9.579,-0.05,0.34,0.01,0.34
9.589,-0.20,0.39,0.11,0.45
9.599,-0.20,0.49,0.07,0.54
9.609,-0.23,0.53,-0.04,0.58
9.619,-0.22,0.41,-0.06,0.47
9.629,-0.14,0.26,-0.11,0.31
9.639,0.02,0.25,-0.15,0.29
9.649,0.05,0.22,-0.13,0.26
9.659,0.00,0.26,-0.08,0.27
9.669,-0.06,0.32,-0.01,0.33
9.679,-0.05,0.52,-0.06,0.53
9.689,-0.00,0.50,-0.11,0.51
9.699,-0.15,0.52,-0.11,0.55
9.708,-0.20,0.57,-0.13,0.62
9.718,-0.15,0.53,-0.07,0.56
9.728,-0.18,0.49,-0.05,0.52
9.738,-0.26,0.49,-0.02,0.56
9.748,-0.42,0.44,0.05,0.61
9.758,-0.49,0.36,0.02,0.61
9.768,-0.51,0.38,-0.06,0.64
9.778,-0.43,0.44,-0.12,0.62
9.788,-0.48,0.36,-0.10,0.60
9.798,-0.43,0.26,-0.14,0.52
9.808,-0.28,0.29,-0.21,0.45
9.818,-0.23,0.31,-0.37,0.53
9.828,-0.14,0.34,-0.47,0.60
9.838,-0.01,0.36,-0.59,0.69
9.848,0.04,0.27,-0.62,0.68
9.858,0.08,0.16,-0.54,0.57
9.868,0.05,0.12,-0.43,0.45
9.878,-0.02,0.21,-0.38,0.43
9.887,-0.11,0.30,-0.50,0.59
9.898,-0.18,0.34,-0.55,0.67
9.907,-0.29,0.27,-0.52,0.65
9.917,-0.35,0.15,-0.43,0.58
9.927,-0.37,0.06,-0.34,0.51
9.937,-0.44,0.03,-0.29,0.52
9.947,-0.41,-0.03,-0.25,0.48
9.957,-0.44,-0.06,-0.25,0.51
9.967,-0.52,-0.04,-0.22,0.57
9.977,-0.52,0.04,-0.21,0.56
9.987,-0.43,0.11,-0.21,0.50
9.997,-0.36,0.17,-0.16,0.43
10.007,-0.34,0.20,-0.11,0.42
10.017,-0.25,0.23,-0.12,0.36
10.027,-0.16,0.27,-0.22,0.38
10.037,-0.04,0.27,-0.25,0.37
10.047,-0.02,0.24,-0.17,0.30
10.057,-0.03,0.23,-0.10,0.25
10.067,-0.08,0.24,-0.06,0.26
10.077,-0.16,0.25,0.03,0.30
10.086,-0.22,0.26,0.12,0.36
10.096,-0.25,0.27,0.09,0.38
10.106,-0.29,0.26,0.01,0.38
10.117,-0.24,0.25,-0.00,0.34
10.126,-0.38,0.21,-0.08,0.44
10.136,-0.14,0.16,-0.26,0.34
10.146,0.09,0.10,-0.15,0.20
10.156,0.12,0.07,-0.12,0.18
10.166,0.13,0.06,-0.04,0.15
10.176,0.10,0.06,0.13,0.18
10.186,0.04,0.08,0.19,0.21
10.196,-0.00,0.14,0.10,0.17
10.206,-0.05,0.17,0.02,0.18
10.216,-0.03,0.16,-0.02,0.17
10.226,0.02,0.11,-0.15,0.18
10.236,0.07,-0.04,-0.25,0.27
10.246,0.27,0.03,-0.44,0.52
10.256,0.31,0.07,-0.62,0.70
10.265,0.24,-0.05,-0.48,0.55
10.275,0.28,-0.11,-0.46,0.55
10.285,0.29,-0.05,-0.43,0.52
10.295,0.14,-0.02,-0.37,0.40
10.305,-0.14,-0.06,-0.17,0.23
10.315,-0.33,-0.06,-0.11,0.35
10.325,-0.46,-0.06,-0.12,0.48
10.335,-0.47,-0.07,-0.19,0.51
10.345,-0.48,-0.10,-0.21,0.53
10.355,-0.48,-0.09,-0.17,0.52
10.365,-0.49,-0.11,-0.16,0.53
10.375,-0.48,-0.11,-0.22,0.54
10.385,-0.48,-0.08,-0.20,0.52
10.395,-0.51,0.01,-0.12,0.52
10.405,-0.45,0.05,-0.12,0.47
10.415,-0.44,0.03,-0.16,0.47
10.425,-0.30,0.04,-0.27,0.40
10.435,-0.22,0.06,-0.30,0.38
10.445,-0.20,0.06,-0.37,0.42
10.455,-0.17,0.08,-0.50,0.53
10.464,-0.17,0.05,-0.58,0.61
10.474,-0.11,0.04,-0.67,0.68
10.484,-0.15,0.03,-0.64,0.66
10.494,-0.25,-0.01,-0.50,0.56
10.504,-0.44,-0.08,-0.24,0.51
10.514,-0.57,-0.07,-0.17,0.60
10.524,-0.69,-0.02,-0.21,0.72
10.534,-0.68,0.01,-0.29,0.74
10.544,-0.71,-0.05,-0.22,0.75
10.554,-0.42,0.00,-0.37,0.56
10.564,-0.37,-0.02,-0.40,0.55
10.574,-0.27,-0.09,-0.35,0.45
10.584,-0.18,0.02,-0.34,0.38
10.594,-0.42,-0.12,-0.26,0.51
10.604,-0.24,-0.06,-0.26,0.36
10.614,-0.11,0.06,-0.38,0.40
10.624,0.05,0.16,-0.55,0.57
10.634,0.01,-0.00,-0.57,0.57
10.643,0.12,-0.09,-0.52,0.54
10.654,0.11,-0.09,-0.48,0.50
10.663,-0.07,-0.14,-0.35,0.39
10.673,-0.10,-0.00,-0.33,0.34
10.683,-0.35,-0.01,-0.16,0.38
10.693,-0.37,-0.05,-0.14,0.40
10.703,-0.40,-0.08,-0.07,0.41
10.713,-0.44,-0.17,0.00,0.47
10.723,-0.31,-0.11,-0.07,0.33
10.733,-0.47,-0.23,0.00,0.52
10.743,-0.32,-0.17,-0.03,0.36
10.753,-0.48,-0.16,0.19,0.54
10.763,-0.36,-0.10,0.23,0.44
10.773,-0.24,0.09,0.05,0.26
10.783,-0.28,0.13,-0.14,0.34
10.793,-0.14,0.06,-0.19,0.24
10.803,0.00,0.09,-0.21,0.23
10.813,0.04,0.03,-0.27,0.27
10.823,0.04,-0.09,-0.23,0.25
10.833,0.02,-0.04,-0.22,0.22
10.842,0.01,0.06,-0.44,0.44
10.853,-0.11,-0.04,-0.59,0.60
10.862,-0.13,-0.22,-0.54,0.60
10.872,-0.06,-0.21,-0.36,0.42
10.882,-0.27,-0.27,-0.14,0.41
10.892,-0.57,-0.34,0.17,0.68
10.902,-0.83,-0.21,0.33,0.92
10.912,-0.79,-0.03,0.05,0.79
10.922,-0.82,0.02,-0.23,0.85
10.932,-0.61,-0.07,-0.41,0.75
10.942,-0.24,-0.09,-0.58,0.64
10.952,-0.11,-0.16,-0.68,0.71
10.962,0.22,-0.08,-0.92,0.95
10.972,0.15,-0.05,-0.97,0.98
10.982,0.13,0.09,-1.00,1.01
10.992,-0.15,0.10,-0.79,0.81
11.002,-0.24,0.22,-0.46,0.56
11.012,-0.46,0.33,-0.14,0.58
11.022,-0.71,0.47,0.12,0.86
11.032,-0.88,0.55,0.20,1.05
11.042,-1.16,0.43,0.17,1.25
11.051,-1.33,0.27,0.16,1.37
11.061,-1.34,0.10,0.08,1.35
11.071,-1.06,-0.02,-0.12,1.07
11.081,-0.70,-0.06,-0.38,0.80
11.091,-0.54,-0.13,-0.49,0.74
11.101,-0.28,-0.20,-0.61,0.70
11.111,-0.02,-0.19,-0.65,0.68
11.121,0.13,-0.14,-0.56,0.59
11.131,-0.06,-0.12,-0.19,0.23
11.141,-0.27,-0.02,0.14,0.31
11.151,-0.42,-0.09,0.52,0.68
11.161,-0.71,0.03,0.32,0.78
11.171,-0.56,0.00,0.54,0.78
11.181,-0.66,-0.17,0.61,0.91
11.191,-0.35,-0.07,-0.06,0.36
11.201,0.07,-0.22,-0.34,0.41
11.211,0.32,-0.36,-0.75,0.89
11.220,0.91,-0.38,-1.36,1.68
11.231,1.43,-0.42,-1.38,2.03
11.240,1.53,-0.36,-1.33,2.06
11.250,1.63,-0.22,-1.16,2.01
11.260,1.60,0.01,-0.84,1.81
11.270,1.23,0.26,-0.46,1.34
11.280,0.81,0.43,-0.07,0.92
11.290,0.49,0.55,0.09,0.74
11.300,0.24,0.59,0.01,0.64
11.310,0.03,0.61,-0.18,0.64
11.320,-0.18,0.51,-0.14,0.56
11.330,-0.28,0.36,-0.07,0.46
11.340,-0.29,0.25,-0.08,0.39
11.350,-0.27,0.29,-0.02,0.40
11.360,-0.33,0.35,-0.02,0.49
11.370,-0.38,0.36,-0.09,0.53
11.380,-0.27,0.33,-0.14,0.45
11.390,-0.19,0.28,-0.17,0.37
11.399,-0.16,0.25,-0.12,0.32
11.410,-0.22,0.21,0.05,0.31
11.419,-0.37,0.23,0.17,0.47
11.429,-0.66,0.21,0.29,0.75
11.439,-0.82,0.24,0.26,0.90
11.449,-0.93,0.30,0.24,1.00
11.459,-0.93,0.29,0.12,0.98
11.469,-0.81,0.29,-0.06,0.86
11.479,-0.74,0.17,-0.19,0.79
11.489,-0.52,0.06,-0.28,0.59
11.499,-0.39,-0.01,-0.34,0.51
11.509,-0.36,-0.06,-0.43,0.56
11.519,-0.40,-0.09,-0.50,0.65
11.529,-0.44,-0.07,-0.50,0.66
11.539,-0.48,0.00,-0.36,0.59
11.549,-0.67,-0.06,-0.16,0.69
11.559,-0.49,0.01,-0.29,0.56
11.569,-0.51,0.05,-0.31,0.60
11.578,-0.61,-0.02,-0.15,0.63
11.589,-0.63,-0.11,0.10,0.65
11.599,-0.69,-0.11,0.26,0.75
11.609,-0.61,-0.01,0.15,0.63
11.618,-0.70,0.00,0.07,0.71
11.628,-0.69,0.02,0.07,0.70
11.638,-0.50,-0.02,0.06,0.51
11.648,-0.23,-0.07,-0.14,0.28
11.658,0.01,-0.06,-0.34,0.35
11.668,0.07,-0.04,-0.29,0.30
11.678,0.07,0.06,-0.07,0.12
11.688,-0.05,0.20,0.10,0.22
11.698,-0.11,0.31,0.06,0.33
11.708,-0.16,0.44,-0.08,0.48
11.718,-0.25,0.45,-0.16,0.54
11.728,-0.15,0.45,-0.27,0.55
11.738,0.05,0.43,-0.40,0.59
11.748,0.34,0.38,-0.62,0.80
11.758,0.44,0.30,-0.71,0.88
11.768,0.52,0.21,-0.80,0.97
11.778,0.36,0.07,-0.70,0.79
11.788,0.27,0.02,-0.58,0.64
11.798,0.26,0.14,-0.46,0.55
11.808,0.02,0.20,-0.38,0.43
11.817,-0.12,0.18,-0.37,0.43
11.827,-0.28,0.09,-0.37,0.47
11.837,-0.30,0.02,-0.40,0.50
11.847,-0.33,-0.01,-0.38,0.50
11.857,-0.53,-0.05,-0.20,0.56
11.867,-0.65,-0.10,-0.02,0.65
11.877,-0.98,-0.20,0.26,1.04
11.887,-1.12,-0.21,0.50,1.25
11.897,-1.16,-0.14,0.63,1.33
11.907,-1.26,-0.06,0.66,1.42
11.917,-1.12,0.07,0.36,1.18
11.927,-0.95,0.02,0.05,0.95
11.937,-0.35,-0.01,-0.50,0.61
11.947,0.05,-0.06,-0.87,0.87
11.957,0.39,-0.05,-1.10,1.17
11.967,0.56,0.01,-1.07,1.21
11.977,0.37,0.03,-0.83,0.91
11.987,0.24,0.12,-0.78,0.83
11.996,0.00,0.13,-0.67,0.69
12.006,-0.27,0.10,-0.48,0.56
12.016,-0.67,0.05,-0.19,0.70
12.026,-0.97,-0.02,-0.04,0.98
12.036,-1.02,-0.08,-0.13,1.03
12.046,-1.02,-0.15,-0.36,1.09
12.056,-1.05,-0.31,-0.46,1.19
12.066,-0.94,-0.43,-0.47,1.14
12.076,-0.57,-0.37,-0.60,0.90
12.086,-0.34,-0.29,-0.69,0.82
12.096,-0.19,-0.29,-0.67,0.75
12.106,-0.10,-0.22,-0.51,0.56
12.116,-0.22,-0.06,-0.27,0.35
12.126,-0.34,0.13,-0.23,0.43
12.136,-0.42,0.27,-0.35,0.61
12.146,-0.46,0.29,-0.35,0.65
12.156,-0.60,0.26,-0.27,0.71
12.166,-0.71,0.12,-0.15,0.73
12.175,-0.64,0.13,-0.13,0.67
12.185,-0.71,0.07,-0.13,0.72
12.195,-0.63,0.07,-0.24,0.68
12.205,-0.62,-0.06,-0.30,0.70
12.215,-0.52,-0.26,-0.31,0.66
12.225,-0.37,-0.43,-0.28,0.63
12.235,-0.37,-0.54,-0.18,0.68
12.245,-0.26,-0.48,-0.21,0.58
12.255,-0.32,-0.43,-0.19,0.57
12.265,-0.32,-0.38,-0.26,0.56
12.275,-0.31,-0.35,-0.30,0.55
12.285,-0.25,-0.34,-0.33,0.54
12.295,-0.14,-0.25,-0.36,0.46
12.305,-0.14,-0.22,-0.38,0.46
12.315,-0.07,-0.21,-0.43,0.49
12.325,-0.16,-0.25,-0.31,0.42
12.335,-0.15,-0.22,-0.16,0.31
12.345,-0.21,-0.10,-0.14,0.27
12.355,-0.25,-0.06,-0.16,0.30
12.365,-0.33,-0.18,-0.15,0.41
12.374,-0.20,-0.19,-0.20,0.33
12.384,-0.11,-0.11,-0.35,0.39
12.394,-0.24,-0.19,-0.29,0.42
12.404,-0.16,-0.21,-0.16,0.31
12.414,-0.16,-0.21,-0.17,0.31
12.424,-0.24,-0.22,-0.21,0.39
12.434,-0.33,-0.17,-0.12,0.39
12.444,-0.52,-0.16,0.06,0.55
12.454,-0.67,-0.19,0.14,0.71
12.464,-0.65,-0.17,0.06,0.67
12.474,-0.55,-0.09,-0.06,0.56
12.484,-0.42,-0.01,-0.24,0.49
12.494,-0.38,-0.16,-0.40,0.58
12.504,-0.04,-0.25,-0.63,0.68
12.514,0.07,-0.25,-0.67,0.72
12.524,0.03,-0.26,-0.52,0.58
12.534,-0.12,-0.23,-0.36,0.44
12.544,-0.38,-0.20,-0.23,0.49
12.553,-0.38,-0.14,-0.36,0.55
12.564,-0.38,-0.11,-0.45,0.59
12.573,-0.37,-0.15,-0.48,0.62
12.583,-0.33,-0.18,-0.47,0.60
12.593,-0.32,-0.31,-0.61,0.75
12.603,-0.23,-0.38,-0.73,0.86
12.613,-0.35,-0.37,-0.53,0.73
12.623,-0.53,-0.37,-0.22,0.68
12.633,-0.73,-0.40,0.03,0.84
12.643,-0.82,-0.32,0.10,0.88
12.653,-0.89,-0.29,0.11,0.94
12.663,-0.57,-0.18,-0.17,0.62
12.673,-0.43,-0.19,-0.30,0.56
12.683,-0.33,-0.37,-0.33,0.60
12.693,-0.16,-0.46,-0.33,0.59
12.703,-0.12,-0.37,-0.26,0.47
12.713,-0.14,-0.18,-0.26,0.35
12.723,-0.38,-0.18,-0.17,0.46
12.733,-0.25,-0.07,-0.20,0.32
12.743,-0.22,-0.11,-0.35,0.42
12.753,-0.17,-0.25,-0.41,0.51
12.763,-0.09,-0.25,-0.23,0.35
12.772,-0.14,-0.18,-0.23,0.32
12.783,-0.11,-0.26,-0.54,0.61
12.792,-0.06,-0.34,-0.59,0.68
12.802,-0.04,-0.35,-0.43,0.56
12.812,-0.07,-0.42,-0.32,0.53
12.822,-0.16,-0.43,-0.25,0.52
12.832,-0.25,-0.42,-0.20,0.53
12.842,-0.18,-0.30,-0.36,0.50
12.852,-0.37,-0.31,-0.25,0.54
12.862,-0.26,-0.30,-0.17,0.44
12.872,-0.37,-0.40,-0.10,0.55
12.882,-0.41,-0.41,-0.04,0.58
12.892,-0.41,-0.23,-0.05,0.47
12.902,-0.49,-0.18,-0.14,0.54
12.912,-0.42,-0.08,-0.17,0.46
12.922,-0.45,-0.11,-0.10,0.47
12.931,-0.41,-0.23,-0.19,0.51
12.942,-0.55,-0.25,-0.03,0.60
12.951,-0.60,-0.23,0.09,0.65
12.961,-0.66,-0.14,0.06,0.68
12.971,-0.67,-0.18,-0.09,0.70
12.981,-0.60,-0.22,-0.17,0.67
12.991,-0.61,-0.32,-0.08,0.69
13.001,-0.26,-0.21,-0.30,0.45
13.011,-0.21,-0.19,-0.52,0.59
13.021,-0.14,-0.33,-0.72,0.80
13.031,0.06,-0.40,-0.76,0.86
13.041,0.06,-0.48,-0.52,0.71
13.051,-0.02,-0.45,-0.43,0.62
13.061,-0.25,-0.45,-0.23,0.56
13.071,-0.46,-0.40,-0.03,0.61
