time,ax,ay,az,atotal
317.719,-1.09,-0.48,0.93,1.51
317.729,-1.06,-0.50,1.25,1.71
317.739,-0.73,-0.40,0.38,0.91
317.749,-0.35,-0.26,-0.83,0.94
317.759,0.05,0.06,-2.22,2.22
317.769,0.30,-0.07,-2.81,2.82
317.779,0.59,-0.11,-2.73,2.80
317.788,0.96,0.22,-2.66,2.84
317.799,1.19,0.64,-2.18,2.56
317.808,0.89,0.37,-1.50,1.79
317.818,0.58,-0.12,-1.16,1.30
317.828,0.38,-0.29,-1.11,1.21
317.838,0.29,-0.73,-0.77,1.10
317.848,0.14,-1.26,-0.73,1.46
317.858,-0.15,-1.52,0.42,1.59
317.868,-0.42,-1.62,1.59,2.31
317.878,-0.66,-1.53,2.10,2.69
317.888,-0.79,-1.35,1.59,2.23
317.898,-0.75,-1.22,0.65,1.57
317.908,-0.52,-1.18,-0.29,1.32
317.918,-0.14,-1.30,-1.14,1.73
317.928,0.35,-1.26,-1.87,2.28
317.938,1.15,-0.96,-1.78,2.33
317.948,1.62,-0.51,-0.88,1.91
317.958,1.62,-0.10,-0.08,1.62
317.967,1.55,0.21,-0.10,1.56
317.978,1.61,0.38,-0.44,1.71
317.987,1.60,0.41,-0.83,1.85
317.997,1.57,0.45,-1.32,2.10
318.007,1.34,0.45,-1.36,1.96
318.018,1.19,0.31,-1.50,1.94
318.027,1.20,0.38,-1.82,2.21
318.037,1.27,0.67,-1.54,2.11
318.047,1.28,0.68,-1.05,1.79
318.057,1.50,0.42,-1.06,1.89
318.067,1.53,-0.11,-0.91,1.78
318.077,1.24,-0.28,-0.69,1.45
318.087,0.96,-0.15,-0.06,0.97
318.097,0.86,-0.33,-0.15,0.93
318.107,0.87,-0.38,-0.26,0.99
318.117,0.89,-0.19,-0.29,0.95
318.127,1.13,-0.12,-0.59,1.28
318.137,1.43,-0.16,-0.73,1.61
318.147,1.43,-0.29,-0.46,1.53
318.157,1.47,-0.30,-0.67,1.64
318.167,1.36,-0.13,-0.23,1.38
318.177,1.07,-0.31,0.21,1.13
318.186,0.65,-0.28,0.77,1.04
318.197,0.56,0.17,0.94,1.11
318.206,0.84,0.31,0.13,0.90
318.216,1.04,0.26,-0.76,1.31
318.226,1.26,0.20,-1.47,1.94
318.236,1.50,0.13,-2.20,2.67
318.246,1.50,0.06,-1.77,2.32
318.256,1.24,0.15,-0.70,1.43
318.266,0.72,0.06,0.48,0.87
318.276,0.17,-0.45,1.52,1.60
318.286,-0.34,-1.02,2.08,2.34
318.296,-0.96,-1.43,2.55,3.08
318.306,-1.54,-1.73,3.01,3.80
318.316,-1.97,-1.91,3.27,4.27
318.326,-2.35,-2.11,3.36,4.62
318.336,-2.53,-2.16,3.27,4.66
318.346,-2.59,-1.95,2.94,4.37
318.356,-2.54,-1.75,2.71,4.11
318.365,-2.54,-1.80,2.48,3.98
318.376,-2.01,-1.78,1.69,3.17
318.385,-1.41,-1.68,0.69,2.30
318.395,-1.08,-1.64,0.62,2.07
318.405,-0.85,-1.44,1.17,2.04
318.415,-0.68,-1.24,1.88,2.35
318.425,-0.61,-1.14,2.18,2.53
318.435,-0.42,-0.80,1.81,2.03
318.445,-0.05,-0.43,1.09,1.18
318.455,0.10,-0.53,0.69,0.88
318.465,0.14,-0.83,0.17,0.86
318.475,0.07,-0.92,-0.15,0.94
318.485,0.21,-0.73,-0.32,0.82
318.495,0.44,-0.39,-0.48,0.76
318.505,0.49,-0.18,-0.13,0.54
318.515,0.59,-0.11,0.03,0.60
318.525,0.77,-0.10,-0.33,0.84
318.535,0.97,-0.27,-0.80,1.29
318.545,1.05,-0.57,-1.01,1.57
318.555,1.08,-0.68,-1.04,1.65
318.564,1.04,-0.60,-0.91,1.50
318.575,0.83,-0.42,-0.83,1.24
318.584,0.58,-0.16,-0.84,1.04
318.594,0.45,0.04,-1.05,1.14
318.604,0.55,0.11,-1.47,1.57
318.614,0.73,0.13,-1.89,2.03
318.624,0.86,0.22,-2.14,2.32
318.634,0.96,0.40,-2.11,2.35
318.644,0.92,0.54,-1.64,1.96
318.654,0.78,0.57,-0.97,1.37
318.664,0.57,0.59,-0.49,0.96
318.674,0.43,0.74,-0.17,0.87
318.684,0.42,0.84,-0.84,1.26
318.694,0.49,0.77,-1.65,1.88
318.704,0.90,0.62,-2.64,2.86
318.714,1.24,0.55,-3.09,3.38
318.724,1.03,0.43,-2.22,2.49
318.734,0.86,0.41,-1.40,1.70
318.744,0.55,0.30,-0.61,0.87
318.754,0.35,0.16,-0.46,0.60
318.764,0.22,-0.00,-0.29,0.36
318.774,0.03,-0.30,-0.06,0.31
318.784,-0.07,-0.74,-0.16,0.77
318.793,-0.05,-1.01,-0.39,1.09
318.803,0.11,-0.92,-0.62,1.12
318.813,0.12,-0.73,-0.37,0.83
318.823,0.10,-0.58,-0.13,0.60
318.833,-0.04,-0.61,0.42,0.74
318.843,-0.07,-0.63,0.59,0.87
318.853,-0.09,-0.65,0.55,0.86
318.863,-0.09,-0.72,0.53,0.90
318.873,-0.04,-0.76,0.43,0.88
318.883,-0.12,-0.80,0.50,0.95
318.893,-0.14,-0.70,0.45,0.84
318.903,-0.24,-0.60,0.55,0.85
318.913,-0.37,-0.63,0.81,1.09
318.923,-0.47,-0.66,0.99,1.28
318.933,-0.54,-0.57,1.21,1.45
318.943,-0.53,-0.44,1.07,1.27
318.953,-0.51,-0.43,0.61,0.91
318.962,-0.50,-0.64,0.38,0.90
318.972,-0.61,-1.06,0.66,1.39
318.982,-0.53,-0.82,0.73,1.22
318.992,-0.66,-0.55,1.10,1.39
319.002,-0.57,-0.43,1.09,1.30
319.012,-0.43,-0.54,0.55,0.88
319.022,-0.26,-0.75,0.26,0.84
319.032,-0.11,-0.76,-0.05,0.77
319.042,-0.05,-0.61,-0.02,0.61
319.052,-0.03,-0.54,0.07,0.54
319.062,-0.08,-0.53,0.21,0.57
319.072,-0.17,-0.56,0.34,0.67
319.082,-0.22,-0.53,0.42,0.71
319.092,-0.28,-0.48,0.52,0.76
319.102,-0.24,-0.59,0.35,0.72
319.112,-0.13,-0.73,0.01,0.74
319.122,-0.06,-0.60,-0.24,0.65
319.132,0.04,-0.38,-0.41,0.56
319.141,0.05,-0.28,-0.39,0.48
319.152,0.10,-0.32,-0.31,0.45
319.161,0.10,-0.32,-0.11,0.35
319.172,0.13,-0.36,-0.12,0.40
319.181,0.13,-0.32,-0.10,0.36
319.191,0.16,-0.37,-0.08,0.41
319.201,0.16,-0.43,-0.16,0.49
319.211,0.20,-0.39,-0.25,0.51
319.221,0.16,-0.35,-0.28,0.47
319.231,0.26,-0.28,-0.35,0.52
319.241,0.36,-0.26,-0.58,0.73
319.251,0.42,-0.32,-0.62,0.82
319.261,0.46,-0.36,-0.50,0.77
319.271,0.43,-0.34,-0.19,0.58
319.281,0.38,-0.36,0.01,0.52
319.291,0.36,-0.39,0.00,0.53
319.301,0.35,-0.49,0.15,0.62
319.311,0.37,-0.50,-0.14,0.64
319.321,0.31,-0.50,-0.05,0.59
319.331,0.33,-0.46,-0.01,0.57
319.341,0.35,-0.29,-0.34,0.57
319.351,0.30,-0.31,-0.26,0.51
319.360,0.32,-0.29,-0.30,0.53
319.371,0.35,-0.20,-0.32,0.51
319.380,0.25,-0.30,-0.20,0.44
319.390,0.22,-0.33,-0.31,0.50
319.400,0.14,-0.45,-0.04,0.47
319.410,0.13,-0.39,-0.05,0.41
319.420,0.08,-0.29,-0.16,0.34
319.430,-0.00,-0.42,-0.01,0.42
319.440,-0.10,-0.58,-0.09,0.60
319.450,-0.11,-0.58,-0.08,0.59
319.460,-0.18,-0.50,-0.11,0.54
319.470,-0.23,-0.50,-0.02,0.55
319.480,-0.15,-0.52,-0.02,0.54
319.490,0.06,-0.43,-0.31,0.53
319.500,0.19,-0.48,-0.38,0.64
319.510,0.31,-0.50,-0.47,0.75
319.520,0.18,-0.57,-0.17,0.62
319.530,0.09,-0.49,0.12,0.51
319.540,0.10,-0.30,-0.08,0.33
319.550,0.10,-0.25,-0.33,0.42
319.559,0.19,-0.26,-0.21,0.39
319.570,0.28,-0.42,-0.40,0.65
319.579,0.29,-0.34,-0.79,0.91
319.589,0.22,-0.24,-0.72,0.79
319.599,0.12,-0.24,-0.45,0.52
319.609,0.04,-0.20,-0.37,0.43
319.619,-0.04,-0.21,-0.19,0.28
319.629,-0.02,-0.23,-0.18,0.30
319.639,-0.01,-0.25,-0.24,0.34
319.649,0.04,-0.20,-0.27,0.34
319.659,0.04,-0.23,-0.65,0.69
319.669,0.07,-0.20,-0.81,0.84
319.679,0.05,-0.20,-0.44,0.48
319.689,-0.02,-0.22,-0.39,0.45
319.699,-0.07,-0.32,-0.39,0.51
319.709,-0.12,-0.37,-0.29,0.49
319.719,-0.12,-0.29,-0.20,0.37
319.729,-0.17,-0.36,-0.02,0.40
319.738,-0.11,-0.31,-0.17,0.37
319.749,-0.08,-0.38,-0.15,0.42
319.758,0.09,-0.34,-0.34,0.49
319.769,0.09,-0.45,-0.16,0.49
319.778,0.07,-0.50,0.04,0.51
319.788,0.07,-0.31,0.17,0.36
319.798,0.05,-0.26,0.13,0.29
319.808,0.16,-0.36,-0.09,0.40
319.818,0.30,-0.39,-0.24,0.55
319.828,0.38,-0.40,-0.32,0.64
319.838,0.38,-0.62,-0.33,0.80
319.848,0.31,-0.77,-0.05,0.83
319.858,0.24,-0.64,0.16,0.70
319.868,0.05,-0.64,0.39,0.75
319.878,-0.06,-0.51,0.38,0.64
319.888,-0.13,-0.67,0.73,1.00
319.898,-0.00,-0.76,0.43,0.87
319.908,0.04,-0.64,0.07,0.64
319.918,0.29,-0.45,-0.06,0.54
319.928,0.43,-0.41,-0.62,0.86
319.938,0.45,-0.57,-0.79,1.08
319.948,0.45,-0.65,-0.80,1.13
319.957,0.31,-0.66,-0.43,0.85
319.968,0.11,-0.55,0.18,0.59
319.977,-0.16,-0.62,0.86,1.07
319.987,-0.28,-0.79,1.01,1.32
319.997,-0.30,-0.81,1.34,1.59
320.007,-0.32,-0.71,1.17,1.41
320.017,-0.37,-0.74,0.75,1.11
320.027,-0.21,-0.80,0.34,0.89
320.037,-0.06,-0.70,-0.05,0.71
320.047,0.03,-0.54,-0.17,0.57
320.057,0.16,-0.36,-0.05,0.39
320.067,0.20,-0.27,-0.02,0.34
320.077,0.27,-0.23,-0.03,0.35
320.087,0.40,-0.22,-0.20,0.50
320.097,0.51,-0.23,-0.57,0.80
320.107,0.70,-0.14,-0.97,1.20
320.117,0.79,0.00,-1.10,1.35
320.127,0.93,0.10,-1.26,1.57
320.137,0.78,-0.11,-1.07,1.33
320.147,0.41,-0.37,-0.74,0.92
320.156,0.11,-0.38,-0.10,0.41
320.166,-0.03,-0.29,-0.18,0.34
320.176,0.10,-0.24,-0.59,0.64
320.186,0.48,-0.28,-1.24,1.36
320.196,0.81,-0.53,-1.46,1.75
320.206,0.85,-0.80,-1.33,1.77
320.216,0.82,-0.85,-0.73,1.39
320.226,0.63,-0.79,-0.05,1.01
320.236,0.37,-0.68,0.32,0.84
320.246,0.24,-0.61,0.49,0.82
320.256,0.21,-0.56,0.47,0.76
320.266,0.22,-0.69,0.25,0.77
320.276,0.28,-0.77,-0.06,0.82
320.286,0.40,-0.64,-0.26,0.80
320.296,0.51,-0.38,-0.28,0.69
320.306,0.64,-0.16,-0.25,0.71
320.316,0.72,0.02,-0.21,0.75
320.326,0.74,0.10,-0.21,0.78
320.335,0.63,0.03,-0.13,0.65
320.345,0.52,-0.07,-0.27,0.59
320.355,0.41,-0.18,-0.30,0.54
320.366,0.24,-0.28,-0.17,0.41
320.375,0.13,-0.36,-0.02,0.38
320.385,0.11,-0.46,-0.02,0.47
320.395,0.13,-0.56,-0.07,0.57
320.405,0.15,-0.67,0.05,0.69
320.415,0.19,-0.77,-0.06,0.80
320.425,0.21,-0.88,-0.10,0.91
320.435,0.32,-0.96,-0.20,1.03
320.445,0.37,-1.02,-0.11,1.09
320.455,0.43,-1.02,0.14,1.11
320.465,0.51,-0.88,0.16,1.03
320.475,0.59,-0.75,0.04,0.95
320.485,0.70,-0.73,-0.09,1.01
320.495,0.76,-0.74,-0.24,1.09
320.505,0.70,-0.79,-0.15,1.07
320.515,0.53,-0.75,0.17,0.93
320.525,0.27,-0.61,0.56,0.88
320.534,0.04,-0.56,0.97,1.12
320.545,-0.06,-0.55,1.22,1.34
320.554,-0.14,-0.54,1.25,1.37
320.564,-0.20,-0.46,0.99,1.11
320.574,-0.23,-0.44,0.71,0.86
320.584,-0.16,-0.37,0.23,0.47
320.594,-0.04,-0.26,-0.32,0.41
320.604,0.04,-0.21,-0.64,0.67
320.614,0.03,-0.21,-0.65,0.68
320.624,0.04,-0.22,-0.51,0.56
320.634,0.00,-0.16,-0.25,0.30
320.644,-0.05,-0.12,-0.07,0.15
320.654,-0.12,-0.16,0.01,0.20
320.664,-0.20,-0.33,-0.25,0.46
320.674,-0.22,-0.50,-0.56,0.78
320.684,-0.17,-0.56,-0.66,0.88
320.694,-0.13,-0.55,-0.68,0.89
320.704,-0.12,-0.58,-0.48,0.76
320.714,-0.06,-0.65,-0.35,0.74
320.724,-0.08,-0.76,-0.23,0.80
320.733,0.00,-0.81,-0.41,0.91
320.744,0.08,-0.85,-0.50,0.99
320.753,0.19,-0.95,-0.46,1.07
320.763,0.20,-0.98,-0.14,1.01
320.773,0.17,-0.94,0.33,1.01
320.783,0.02,-0.83,0.69,1.08
320.793,-0.20,-0.80,1.12,1.39
320.803,-0.33,-0.74,1.15,1.41
320.813,-0.29,-0.47,0.87,1.03
320.823,-0.24,-0.46,0.55,0.75
320.833,-0.05,-0.47,-0.00,0.47
320.843,0.08,-0.41,-0.36,0.56
320.853,0.21,-0.21,-0.74,0.80
320.863,0.30,0.04,-0.70,0.76
320.873,0.27,0.17,-0.34,0.46
320.883,0.29,0.19,-0.22,0.41
320.893,0.25,0.04,-0.20,0.32
320.903,0.23,-0.16,-0.30,0.41
320.913,0.17,-0.36,-0.25,0.47
320.923,0.09,-0.53,-0.08,0.55
320.932,0.03,-0.55,0.21,0.59
320.942,0.01,-0.44,0.32,0.54
320.952,0.10,-0.43,0.07,0.45
320.962,0.25,-0.53,-0.21,0.63
320.972,0.51,-0.62,-0.59,1.00
320.982,0.65,-0.70,-0.86,1.28
320.992,0.78,-0.67,-0.92,1.39
321.002,0.87,-0.62,-0.68,1.27
321.012,0.83,-0.62,-0.31,1.08
321.022,0.67,-0.50,0.31,0.89
321.032,0.45,-0.42,0.76,0.97
321.042,0.27,-0.46,0.75,0.92
321.052,0.13,-0.49,0.61,0.79
321.062,0.17,-0.40,0.32,0.54
321.072,0.35,-0.30,-0.38,0.60
321.082,0.55,-0.22,-0.76,0.96
321.092,0.68,-0.18,-0.79,1.05
321.102,0.73,-0.11,-0.63,0.97
321.112,0.58,-0.11,-0.33,0.68
321.122,0.45,-0.03,0.11,0.46
321.132,0.35,-0.03,0.19,0.40
321.141,0.29,-0.27,0.17,0.43
321.151,0.31,-0.51,-0.08,0.61
321.161,0.40,-0.51,-0.29,0.71
321.171,0.40,-0.47,-0.52,0.80
321.181,0.29,-0.58,-0.28,0.70
321.191,0.20,-0.62,-0.13,0.66
321.201,0.05,-0.55,0.06,0.56
321.211,-0.06,-0.57,0.21,0.61
321.221,-0.10,-0.63,0.29,0.70
321.231,-0.12,-0.76,0.34,0.84
321.241,-0.14,-0.85,0.29,0.90
321.251,-0.12,-0.69,0.15,0.72
321.261,-0.04,-0.45,-0.04,0.45
321.271,0.01,-0.45,-0.09,0.46
321.281,0.14,-0.36,-0.15,0.41
321.291,0.15,-0.28,-0.25,0.40
321.301,0.13,-0.42,-0.16,0.47
321.311,0.11,-0.38,0.06,0.40
321.321,0.12,-0.28,0.39,0.49
321.330,0.11,-0.40,0.41,0.58
321.340,0.13,-0.46,0.24,0.54
321.350,0.20,-0.56,0.35,0.69
321.360,0.28,-0.59,0.03,0.66
321.370,0.29,-0.61,0.01,0.67
321.380,0.39,-0.45,0.08,0.60
321.390,0.43,-0.39,0.13,0.60
321.400,0.52,-0.51,0.15,0.74
321.410,0.57,-0.48,0.15,0.76
321.420,0.57,-0.39,0.25,0.73
321.430,0.62,-0.34,-0.18,0.73
321.440,0.63,-0.39,-0.45,0.87
321.450,0.73,-0.28,-0.79,1.11
321.460,0.65,-0.27,-0.83,1.08
321.470,0.52,-0.19,-0.83,1.00
321.480,0.26,-0.11,-0.49,0.56
321.489,0.11,-0.16,-0.15,0.25
321.500,-0.07,-0.24,-0.07,0.26
321.509,-0.23,-0.26,0.01,0.34
321.520,-0.32,-0.23,0.13,0.42
321.529,-0.36,-0.24,-0.08,0.44
321.539,-0.31,-0.37,-0.43,0.65
321.549,-0.21,-0.49,-0.80,0.96
321.559,-0.22,-0.50,-0.82,0.99
321.569,-0.33,-0.60,-0.14,0.70
321.579,-0.52,-0.67,0.35,0.92
321.589,-0.73,-0.70,0.76,1.27
321.599,-0.74,-0.70,0.87,1.34
321.609,-0.54,-0.66,0.50,0.99
321.619,-0.22,-0.78,0.00,0.81
321.629,0.03,-0.81,-0.30,0.86
321.639,0.28,-0.69,-0.55,0.92
321.649,0.44,-0.56,-0.51,0.88
321.659,0.54,-0.45,-0.42,0.82
321.669,0.47,-0.38,0.01,0.61
321.679,0.35,-0.37,0.22,0.56
321.689,0.26,-0.34,0.27,0.51
321.699,0.19,-0.39,0.30,0.53
321.708,0.21,-0.42,0.21,0.51
321.719,0.39,-0.24,-0.32,0.55
321.728,0.54,0.04,-0.74,0.92
321.738,0.71,0.31,-1.10,1.34
321.748,0.76,0.31,-1.18,1.44
321.758,0.55,0.11,-1.03,1.17
321.768,0.23,-0.01,-0.39,0.46
321.778,-0.00,0.07,-0.05,0.08
321.788,-0.19,0.03,0.13,0.23
321.798,-0.32,-0.13,0.10,0.36
321.808,-0.33,-0.25,-0.10,0.43
321.818,-0.33,-0.34,-0.31,0.57
321.828,-0.29,-0.34,-0.34,0.57
321.838,-0.20,-0.23,-0.30,0.43
321.848,-0.10,-0.12,-0.42,0.45
321.858,-0.09,-0.11,-0.51,0.53
321.868,-0.11,-0.16,-0.43,0.47
321.878,-0.14,-0.23,-0.33,0.43
321.887,-0.17,-0.34,-0.25,0.45
321.898,-0.15,-0.42,-0.23,0.50
321.907,-0.12,-0.44,-0.08,0.46
321.917,-0.09,-0.48,0.05,0.49
321.927,-0.08,-0.53,0.21,0.58
321.937,-0.03,-0.53,0.19,0.56
321.947,0.05,-0.53,0.11,0.54
321.957,0.06,-0.63,0.06,0.64
321.967,0.04,-0.73,0.13,0.75
321.977,0.06,-0.76,0.19,0.79
321.987,0.00,-0.68,0.38,0.78
321.997,-0.09,-0.65,0.62,0.90
322.007,-0.17,-0.69,0.62,0.94
322.017,-0.23,-0.76,0.65,1.02
322.027,-0.18,-0.75,0.53,0.94
322.037,-0.13,-0.66,0.36,0.76
322.047,-0.05,-0.62,0.21,0.66
322.057,0.01,-0.59,0.16,0.61
322.067,0.06,-0.53,0.18,0.57
322.077,0.04,-0.45,0.22,0.51
322.087,-0.01,-0.34,0.37,0.50
322.097,-0.03,-0.36,0.51,0.63
322.106,-0.02,-0.44,0.41,0.60
322.116,0.04,-0.45,0.28,0.53
322.126,0.08,-0.42,0.17,0.46
322.136,0.15,-0.38,0.10,0.42
322.146,0.17,-0.36,0.13,0.42
322.156,0.23,-0.31,-0.00,0.39
322.166,0.26,-0.23,-0.08,0.36
322.176,0.25,-0.26,-0.06,0.36
322.186,0.29,-0.28,-0.08,0.41
322.196,0.29,-0.22,-0.10,0.38
322.206,0.30,-0.19,-0.29,0.46
322.216,0.26,-0.27,-0.28,0.47
322.226,0.25,-0.22,-0.32,0.46
322.236,0.19,-0.12,-0.38,0.44
322.246,0.20,-0.11,-0.47,0.52
322.256,0.23,-0.10,-0.63,0.68
322.266,0.25,-0.20,-0.65,0.73
322.276,0.26,-0.23,-0.73,0.81
322.286,0.29,-0.17,-0.73,0.80
322.296,0.21,-0.20,-0.59,0.66
322.305,0.16,-0.24,-0.42,0.51
322.315,0.15,-0.29,-0.33,0.46
322.325,0.20,-0.31,-0.49,0.61
322.335,0.25,-0.39,-0.54,0.71
322.345,0.26,-0.46,-0.47,0.71
322.355,0.28,-0.41,-0.56,0.74
322.365,0.32,-0.41,-0.49,0.72
322.375,0.47,-0.37,-0.55,0.81
322.385,0.50,-0.39,-0.33,0.72
322.395,0.43,-0.55,-0.07,0.70
322.405,0.27,-0.57,0.26,0.68
322.415,0.14,-0.62,0.42,0.77
322.425,0.13,-0.60,0.48,0.78
322.435,0.08,-0.36,0.36,0.52
322.445,0.02,-0.44,0.47,0.65
322.455,0.05,-0.43,0.18,0.47
322.465,0.06,-0.28,-0.02,0.29
322.475,0.12,-0.18,-0.43,0.49
322.485,0.11,-0.10,-0.41,0.44
322.495,0.02,-0.06,-0.07,0.09
322.504,-0.08,-0.01,0.14,0.16
322.514,-0.19,-0.10,0.29,0.36
322.524,-0.27,-0.16,0.22,0.39
322.534,-0.37,-0.21,0.18,0.46
322.544,-0.45,-0.22,-0.03,0.50
322.554,-0.49,-0.23,-0.21,0.58
322.564,-0.48,-0.22,-0.25,0.58
322.574,-0.43,-0.22,-0.16,0.51
322.584,-0.37,-0.22,-0.05,0.43
322.594,-0.28,-0.25,-0.10,0.39
322.604,-0.22,-0.27,-0.19,0.40
322.614,-0.19,-0.39,-0.25,0.50
322.624,-0.19,-0.55,-0.16,0.61
322.634,-0.14,-0.58,-0.05,0.60
322.644,-0.12,-0.49,0.02,0.50
322.654,-0.05,-0.44,-0.01,0.44
322.664,0.03,-0.45,-0.03,0.45
322.674,0.06,-0.56,-0.08,0.56
322.684,0.15,-0.58,-0.14,0.61
322.694,0.17,-0.39,0.10,0.43
322.703,0.31,-0.19,0.13,0.39
322.714,0.34,-0.11,-0.15,0.39
322.724,0.52,-0.06,-0.36,0.63
322.733,0.64,-0.03,-0.49,0.81
322.743,0.63,-0.15,-0.57,0.86
322.753,0.32,-0.32,-0.36,0.58
322.763,0.07,-0.31,0.06,0.32
322.773,-0.19,-0.28,0.42,0.54
322.783,-0.36,-0.33,0.61,0.78
322.793,-0.47,-0.40,0.51,0.81
322.803,-0.54,-0.50,0.48,0.88
322.813,-0.56,-0.68,0.33,0.94
322.823,-0.51,-0.73,0.28,0.94
322.833,-0.48,-0.62,0.40,0.88
322.843,-0.36,-0.39,0.36,0.64
322.853,-0.31,-0.29,0.25,0.50
322.862,-0.18,-0.25,-0.01,0.31
322.873,-0.10,-0.27,-0.44,0.52
322.882,-0.04,-0.36,-0.66,0.75
322.893,0.01,-0.32,-0.69,0.76
322.902,-0.08,-0.19,-0.36,0.41
322.912,-0.26,-0.24,0.04,0.36
322.922,-0.47,-0.28,0.36,0.65
322.932,-0.68,-0.35,0.52,0.93
322.942,-0.86,-0.38,0.54,1.09
322.952,-0.89,-0.43,0.34,1.04
322.962,-0.76,-0.47,-0.11,0.90
322.972,-0.61,-0.56,-0.50,0.97
322.982,-0.48,-0.51,-0.46,0.83
322.992,-0.41,-0.37,-0.32,0.63
323.002,-0.34,-0.32,-0.29,0.55
323.012,-0.33,-0.31,-0.05,0.46
323.022,-0.25,-0.32,0.14,0.43
323.032,-0.09,-0.39,0.01,0.41
323.042,0.08,-0.32,-0.28,0.44
323.052,0.29,-0.21,-0.51,0.63
323.061,0.45,-0.24,-0.82,0.96
323.072,0.60,-0.20,-1.09,1.27
323.081,0.65,-0.13,-0.84,1.07
323.091,0.58,-0.09,-0.34,0.68
323.101,0.36,-0.12,0.12,0.40
323.111,0.25,-0.14,0.20,0.35
323.121,0.35,-0.11,-0.10,0.38
323.131,0.55,-0.06,-0.52,0.76
323.141,0.73,-0.01,-0.94,1.19
323.151,0.81,-0.07,-0.95,1.25
323.161,0.84,0.01,-0.91,1.24
323.171,0.82,0.26,-0.88,1.23
323.181,0.70,0.36,-0.88,1.18
323.191,0.50,0.22,-0.75,0.92
323.201,0.26,-0.09,-0.46,0.54
323.211,-0.03,-0.27,0.04,0.27
323.221,-0.25,-0.25,0.34,0.49
323.231,-0.35,-0.20,0.41,0.58
323.241,-0.30,-0.13,0.16,0.36
323.251,-0.08,-0.10,-0.19,0.23
323.261,0.14,-0.13,-0.63,0.66
323.271,0.24,-0.29,-0.94,1.02
323.280,0.20,-0.40,-0.46,0.64
323.291,0.01,-0.41,0.01,0.41
323.300,-0.19,-0.39,0.22,0.49
323.310,-0.31,-0.36,0.56,0.74
323.320,-0.28,-0.34,0.64,0.78
323.330,-0.21,-0.47,0.27,0.58
323.340,-0.18,-0.75,-0.04,0.77
323.350,-0.17,-0.81,0.05,0.83
323.360,-0.16,-0.67,0.21,0.72
323.370,-0.31,-0.51,0.46,0.75
323.380,-0.28,-0.37,0.45,0.65
323.390,-0.19,-0.31,0.23,0.43
323.400,-0.08,-0.36,0.02,0.37
323.410,-0.04,-0.51,-0.12,0.53
323.420,-0.06,-0.53,-0.22,0.58
323.430,-0.13,-0.45,-0.06,0.47
323.440,-0.19,-0.24,-0.05,0.31
323.450,-0.20,-0.12,-0.10,0.25
323.460,-0.23,-0.21,-0.27,0.41
323.470,-0.28,-0.40,-0.35,0.60
323.479,-0.33,-0.40,-0.39,0.64
323.489,-0.36,-0.27,-0.52,0.68
323.499,-0.40,-0.26,-0.67,0.83
323.509,-0.34,-0.22,-0.65,0.77
323.519,-0.27,-0.18,-0.53,0.62
323.529,-0.22,-0.33,-0.45,0.60
323.539,-0.24,-0.41,-0.18,0.51
323.549,-0.26,-0.42,-0.14,0.51
323.559,-0.28,-0.39,-0.23,0.54
323.569,-0.20,-0.31,-0.19,0.42
323.579,-0.00,-0.17,-0.33,0.37
323.589,0.15,-0.15,-0.32,0.38
323.599,0.27,-0.28,-0.32,0.51
323.609,0.33,-0.42,-0.39,0.66
323.619,0.28,-0.48,-0.32,0.64
323.629,0.22,-0.35,-0.22,0.46
323.639,0.09,-0.29,0.07,0.31
323.649,0.05,-0.34,0.17,0.38
323.659,0.13,-0.30,0.04,0.33
323.669,0.33,-0.11,-0.25,0.43
323.678,0.56,0.03,-0.71,0.91
323.688,0.74,0.06,-1.07,1.30
323.698,0.82,0.09,-1.17,1.43
323.708,0.79,0.16,-1.07,1.34
323.718,0.53,0.19,-0.67,0.87
323.728,0.32,0.14,-0.24,0.43
323.738,0.13,0.05,-0.05,0.15
323.748,0.05,-0.02,-0.16,0.17
323.758,0.07,-0.18,-0.48,0.52
323.768,0.11,-0.33,-0.65,0.74
323.778,0.02,-0.55,-0.38,0.67
323.788,-0.06,-0.59,-0.02,0.59
323.798,-0.21,-0.50,0.17,0.56
323.808,-0.15,-0.38,0.09,0.42
323.818,0.04,-0.40,-0.13,0.42
323.828,0.27,-0.55,-0.41,0.74
323.838,0.48,-0.76,-0.59,1.07
323.848,0.65,-0.83,-0.66,1.24
323.858,0.68,-0.72,-0.17,1.01
323.868,0.53,-0.46,0.54,0.89
323.877,0.28,-0.38,0.62,0.78
323.888,0.14,-0.51,0.29,0.60
323.897,0.28,-0.39,-0.18,0.51
323.907,0.39,-0.39,-0.82,0.99
323.917,0.45,-0.57,-1.11,1.33
323.927,0.56,-0.64,-1.04,1.34
323.937,0.59,-0.55,-0.68,1.06
323.947,0.26,-0.55,-0.07,0.61
323.957,-0.09,-0.54,0.48,0.73
323.967,-0.26,-0.71,0.76,1.08
323.977,-0.44,-1.00,0.73,1.31
323.987,-0.46,-1.18,0.45,1.34
323.997,-0.38,-1.28,0.27,1.36
324.007,-0.18,-1.12,-0.07,1.14
324.017,0.01,-0.91,-0.14,0.92
324.027,0.07,-1.00,0.12,1.01
324.037,-0.02,-1.25,0.40,1.31
324.047,-0.05,-1.18,0.77,1.41
324.056,-0.09,-1.00,1.00,1.42
