time,ax,ay,az,atotal
6.517,0.00,0.03,0.02,0.03
6.527,-0.04,0.01,0.05,0.06
6.537,-0.03,0.02,0.05,0.06
6.547,0.02,0.03,0.03,0.05
6.557,0.04,0.02,-0.00,0.04
6.567,0.02,0.02,0.01,0.03
6.577,0.02,0.01,0.02,0.03
6.587,-0.01,0.01,0.03,0.03
6.597,-0.01,0.00,0.04,0.05
6.607,0.01,0.04,0.02,0.05
6.617,-0.00,0.04,0.02,0.04
6.627,-0.02,0.00,0.01,0.02
6.637,0.00,0.01,0.01,0.02
6.647,0.02,0.01,0.01,0.03
6.657,0.00,-0.01,0.02,0.02
6.667,-0.01,-0.00,0.03,0.03
6.677,-0.00,0.01,0.03,0.03
6.687,-0.01,0.02,0.00,0.02
6.696,-0.00,0.00,0.01,0.01
6.707,-0.02,0.00,0.02,0.03
6.716,-0.01,-0.00,0.02,0.02
6.726,-0.01,0.02,0.04,0.05
6.736,0.03,0.02,0.01,0.04
6.746,0.00,0.02,-0.01,0.02
6.756,0.01,0.01,0.00,0.01
6.766,0.00,0.00,0.00,0.00
6.776,0.01,0.02,-0.01,0.02
6.786,-0.00,-0.00,0.02,0.02
6.796,-0.02,0.01,0.03,0.04
6.806,0.01,0.04,0.02,0.04
6.816,0.03,0.04,0.01,0.05
6.826,0.04,0.02,-0.01,0.05
6.836,-0.01,-0.02,-0.01,0.02
6.846,-0.01,0.01,-0.00,0.02
6.856,-0.01,0.01,-0.02,0.02
6.866,0.02,0.01,-0.02,0.04
6.876,0.06,-0.01,-0.03,0.07
6.886,0.07,-0.02,-0.00,0.07
6.896,0.05,-0.01,0.02,0.06
6.906,0.08,0.02,0.02,0.08
6.915,0.10,0.01,0.01,0.11
6.925,-0.01,0.01,0.04,0.05
6.935,-0.00,-0.01,0.04,0.04
6.945,0.03,-0.03,-0.02,0.04
6.955,0.03,-0.02,-0.05,0.06
6.965,-0.01,0.02,-0.03,0.04
6.975,-0.03,0.03,-0.02,0.05
6.985,-0.01,0.03,-0.03,0.05
6.995,0.04,0.02,-0.05,0.06
7.005,0.09,-0.03,-0.10,0.14
7.015,0.21,-0.04,-0.05,0.22
7.025,0.32,-0.01,0.04,0.32
7.035,0.33,0.03,0.02,0.33
7.045,0.31,0.02,-0.03,0.31
7.055,0.31,-0.02,-0.03,0.32
7.065,0.32,-0.06,0.00,0.32
7.075,0.30,-0.07,0.06,0.31
7.085,0.29,-0.06,0.12,0.32
7.094,0.27,-0.02,0.19,0.33
7.104,0.24,0.04,0.22,0.33
7.114,0.24,0.06,0.26,0.36
7.124,0.19,0.11,0.26,0.34
7.134,0.16,0.07,0.22,0.28
7.144,0.09,0.05,0.20,0.22
7.154,0.11,0.02,0.25,0.28
7.164,0.13,-0.03,0.30,0.33
7.174,0.21,0.00,0.39,0.44
7.184,0.30,0.04,0.41,0.51
7.194,0.41,0.07,0.43,0.60
7.204,0.33,0.11,0.40,0.54
7.214,0.19,0.11,0.32,0.38
7.224,0.13,0.05,0.23,0.27
7.234,0.05,-0.01,0.12,0.14
7.244,-0.07,-0.03,0.01,0.07
7.254,-0.11,-0.15,-0.03,0.19
7.264,-0.15,-0.28,-0.09,0.34
7.274,-0.30,-0.24,-0.20,0.43
7.284,-0.29,-0.22,-0.19,0.41
7.294,-0.18,-0.22,-0.16,0.33
7.304,-0.24,-0.18,-0.05,0.30
7.313,-0.30,-0.06,0.00,0.31
7.323,-0.26,-0.03,0.09,0.28
7.333,-0.32,-0.04,0.05,0.33
7.343,-0.28,-0.07,-0.07,0.30
7.353,-0.24,-0.07,-0.15,0.29
7.363,-0.22,-0.05,-0.23,0.32
7.373,-0.25,-0.09,-0.26,0.37
7.383,-0.29,-0.01,-0.31,0.43
7.393,-0.27,0.01,-0.30,0.40
7.403,-0.28,0.01,-0.28,0.39
7.413,-0.29,0.04,-0.21,0.36
7.423,-0.27,0.05,-0.10,0.30
7.433,-0.24,0.07,0.00,0.25
7.443,-0.21,0.07,0.07,0.24
7.453,-0.16,0.09,0.09,0.20
7.463,-0.15,0.10,0.04,0.18
7.473,-0.14,0.08,0.01,0.16
7.483,-0.15,0.05,-0.03,0.16
7.492,-0.12,0.05,-0.08,0.15
7.502,-0.15,0.03,-0.11,0.19
7.512,-0.19,0.02,-0.13,0.24
7.522,-0.16,0.02,-0.12,0.20
7.532,-0.11,0.02,-0.09,0.15
7.542,-0.10,0.03,-0.07,0.12
7.552,-0.08,0.04,-0.02,0.09
7.562,-0.08,0.04,0.03,0.09
7.572,-0.04,0.01,0.03,0.05
7.582,0.00,0.00,0.01,0.01
7.592,0.02,0.01,0.02,0.03
7.602,0.02,0.01,0.03,0.04
7.612,0.02,0.00,0.07,0.07
7.622,0.08,-0.02,0.08,0.12
7.632,0.09,0.01,0.01,0.09
7.642,0.08,-0.00,0.04,0.09
7.652,0.14,-0.01,0.08,0.16
7.662,0.17,-0.01,0.07,0.18
7.671,0.24,-0.04,0.06,0.26
7.682,0.25,-0.06,0.09,0.27
7.691,0.25,-0.01,0.02,0.25
7.701,0.31,-0.03,0.02,0.31
7.711,0.42,-0.06,0.03,0.43
7.721,0.48,-0.08,0.07,0.49
7.731,0.43,-0.02,0.06,0.44
7.741,0.50,-0.05,0.19,0.53
7.751,0.45,-0.05,0.20,0.49
7.761,0.45,-0.06,0.20,0.50
7.771,0.37,-0.06,0.18,0.42
7.781,0.32,-0.06,0.16,0.36
7.791,0.27,-0.04,0.17,0.32
7.801,0.26,0.00,0.17,0.31
7.811,0.20,0.03,0.12,0.24
7.821,0.11,0.07,0.06,0.14
7.831,0.11,0.08,0.04,0.14
7.841,0.05,0.03,0.09,0.10
7.851,0.00,0.04,0.04,0.06
7.861,-0.06,0.00,0.03,0.06
7.870,-0.09,-0.03,0.01,0.10
7.881,-0.11,-0.06,-0.02,0.13
7.890,0.01,-0.06,-0.00,0.06
7.900,0.10,-0.08,-0.02,0.13
7.910,0.17,-0.11,-0.04,0.21
7.920,0.29,-0.09,0.03,0.31
7.930,0.39,-0.09,0.10,0.41
7.940,0.40,-0.06,0.13,0.43
7.950,0.35,-0.09,0.13,0.38
7.960,0.22,-0.06,0.08,0.24
7.970,0.11,0.00,0.06,0.13
7.980,-0.05,-0.03,0.06,0.08
7.990,-0.19,0.07,0.05,0.21
8.000,-0.26,0.05,0.14,0.30
8.010,-0.38,0.12,0.05,0.41
8.020,-0.46,0.16,0.00,0.49
8.030,-0.38,0.08,0.04,0.39
8.040,-0.24,-0.05,0.03,0.25
8.050,-0.29,0.03,-0.09,0.31
8.060,-0.23,0.05,-0.05,0.24
8.070,-0.14,0.04,-0.02,0.15
8.080,-0.14,0.03,-0.03,0.14
8.089,-0.05,-0.10,0.12,0.16
8.099,-0.19,0.07,-0.04,0.21
8.109,-0.25,0.09,-0.06,0.27
8.119,-0.23,-0.03,-0.07,0.24
8.129,-0.20,-0.13,-0.14,0.28
8.139,-0.16,-0.32,-0.09,0.37
8.149,-0.26,-0.28,-0.24,0.45
8.159,-0.26,-0.25,-0.21,0.42
8.169,-0.14,-0.31,-0.07,0.35
8.179,-0.05,-0.25,-0.08,0.26
8.189,0.09,-0.24,-0.00,0.26
8.199,0.11,-0.22,-0.01,0.25
8.209,0.01,0.16,-0.23,0.27
8.219,0.05,0.22,0.07,0.23
8.229,0.07,0.33,0.24,0.42
8.239,0.02,0.45,0.33,0.56
8.249,-0.05,0.52,0.39,0.65
8.259,0.03,0.33,0.44,0.55
8.269,-0.06,0.27,0.15,0.31
8.279,-0.26,0.40,-0.07,0.48
8.288,-0.28,0.11,-0.15,0.33
8.299,-0.16,-0.21,-0.29,0.39
8.308,-0.12,-0.29,-0.38,0.49
8.318,-0.16,-0.27,-0.39,0.50
8.328,-0.20,-0.22,-0.32,0.43
8.338,-0.12,-0.24,-0.22,0.35
8.348,-0.29,0.08,-0.38,0.49
8.358,-0.26,0.13,-0.14,0.32
8.368,-0.11,0.09,0.03,0.15
8.378,-0.11,0.04,0.08,0.14
8.388,-0.15,-0.04,0.08,0.17
8.398,-0.16,-0.06,0.14,0.22
8.408,-0.27,-0.08,0.13,0.31
8.418,-0.38,-0.09,0.08,0.40
8.428,-0.51,-0.02,-0.11,0.52
8.438,-0.47,0.04,-0.19,0.51
8.448,-0.28,-0.00,-0.23,0.36
8.458,-0.15,-0.03,-0.22,0.27
8.467,-0.12,-0.04,-0.17,0.21
8.478,-0.16,-0.05,-0.15,0.23
8.487,-0.15,-0.01,-0.11,0.19
8.497,-0.27,0.05,-0.02,0.28
8.508,-0.33,0.14,0.04,0.36
8.517,-0.30,0.19,0.04,0.35
8.527,-0.21,0.17,0.02,0.27
8.537,-0.10,0.11,-0.01,0.15
8.547,-0.01,0.02,-0.04,0.05
8.557,0.10,0.02,-0.06,0.12
8.567,0.15,0.07,-0.02,0.16
8.577,0.12,0.08,0.05,0.15
8.587,0.07,0.07,0.12,0.15
8.597,0.11,0.03,0.10,0.15
8.607,0.15,0.03,0.07,0.16
8.617,0.09,0.01,0.08,0.12
8.627,0.02,0.03,0.11,0.11
8.637,0.00,0.07,0.12,0.14
8.647,0.06,0.09,0.12,0.16
8.657,0.08,0.09,0.12,0.17
8.667,0.06,0.08,0.14,0.17
8.677,0.05,0.06,0.18,0.20
8.686,0.04,0.00,0.16,0.16
8.696,0.09,-0.06,0.05,0.12
8.706,0.09,-0.14,-0.06,0.18
8.716,0.08,-0.16,-0.10,0.20
8.726,0.05,-0.15,-0.10,0.19
8.736,0.04,-0.12,-0.06,0.14
8.746,-0.02,-0.09,-0.04,0.09
8.756,-0.05,-0.02,-0.01,0.06
8.766,-0.04,0.02,0.04,0.06
8.776,-0.07,-0.01,0.04,0.08
8.786,-0.11,-0.04,-0.03,0.12
8.796,-0.16,-0.00,-0.05,0.17
8.806,-0.16,0.02,-0.10,0.19
8.816,-0.10,0.03,-0.07,0.13
8.826,-0.04,0.09,-0.01,0.10
8.836,-0.03,0.16,0.03,0.17
8.846,0.01,0.23,0.14,0.27
8.856,0.05,0.24,0.19,0.31
8.866,0.09,0.21,0.17,0.28
8.876,0.08,0.14,0.07,0.18
8.885,0.09,0.06,-0.03,0.11
8.896,0.11,0.01,-0.12,0.16
8.905,0.11,-0.04,-0.17,0.21
8.916,0.07,-0.10,-0.18,0.22
8.925,0.04,-0.09,-0.15,0.18
8.935,-0.04,-0.08,-0.06,0.10
8.945,-0.04,-0.03,0.02,0.06
8.955,-0.02,0.01,0.04,0.04
8.965,0.06,0.09,0.05,0.12
8.975,0.06,0.11,0.14,0.18
8.985,0.05,0.12,0.23,0.27
8.995,0.01,0.17,0.28,0.32
9.005,-0.04,0.15,0.22,0.27
9.015,-0.07,0.14,0.12,0.20
9.025,-0.08,0.09,0.07,0.14
9.035,-0.04,0.01,0.03,0.05
9.045,0.01,-0.06,-0.01,0.06
9.055,0.06,-0.09,-0.03,0.11
9.065,0.02,-0.14,-0.07,0.16
9.075,-0.01,-0.13,-0.09,0.16
9.085,-0.06,-0.08,-0.08,0.13
9.095,-0.07,0.00,-0.10,0.12
9.104,-0.08,0.07,-0.09,0.14
9.114,-0.06,0.06,-0.03,0.09
9.124,0.01,0.08,0.04,0.09
9.134,0.05,0.08,0.10,0.14
9.144,0.07,0.03,0.13,0.15
9.154,0.06,-0.00,0.14,0.15
9.164,0.07,-0.02,0.12,0.14
9.174,0.03,-0.04,0.09,0.10
9.184,0.05,-0.04,-0.01,0.06
9.194,0.09,-0.02,-0.11,0.15
9.204,0.08,-0.03,-0.13,0.15
9.214,0.07,-0.00,-0.08,0.11
9.224,0.06,0.04,-0.01,0.07
9.234,0.11,0.06,0.07,0.14
9.244,0.06,0.04,0.15,0.17
9.254,0.07,0.07,0.23,0.25
9.264,0.04,0.07,0.24,0.25
9.274,0.03,0.06,0.16,0.18
9.283,-0.03,0.04,0.07,0.09
9.294,-0.10,0.01,0.00,0.10
9.303,-0.10,-0.00,-0.05,0.11
9.313,-0.04,-0.01,-0.10,0.11
9.323,0.03,-0.03,-0.16,0.17
9.333,0.03,-0.08,-0.15,0.17
9.343,0.05,-0.07,-0.12,0.15
9.353,0.07,-0.06,-0.01,0.09
9.363,0.07,-0.03,0.04,0.09
9.373,0.02,0.01,0.07,0.07
9.383,-0.03,0.03,0.10,0.11
9.393,-0.10,0.08,0.14,0.19
9.403,-0.10,0.11,0.09,0.17
9.413,-0.03,0.13,-0.01,0.13
9.423,-0.01,0.06,-0.05,0.08
9.433,0.02,0.03,-0.02,0.04
9.443,0.01,0.01,0.02,0.03
9.453,0.01,0.01,-0.03,0.03
9.463,-0.04,0.03,-0.06,0.07
9.473,-0.11,0.02,-0.04,0.12
9.482,-0.12,0.04,-0.00,0.13
9.493,-0.09,0.08,0.02,0.12
9.502,-0.07,0.08,0.01,0.11
9.512,-0.09,0.03,-0.01,0.09
9.522,-0.06,0.01,0.00,0.06
9.532,0.00,0.01,0.06,0.06
9.542,0.04,-0.00,0.05,0.06
9.552,0.03,-0.04,-0.01,0.05
9.562,0.01,-0.04,-0.03,0.06
9.572,0.05,-0.01,-0.03,0.06
9.582,0.03,0.02,0.00,0.03
9.592,0.03,0.06,0.02,0.07
9.602,0.00,0.05,0.05,0.07
9.612,-0.00,0.05,0.08,0.09
9.622,0.02,0.05,0.12,0.14
9.632,0.04,0.02,0.08,0.10
9.642,0.06,-0.02,0.02,0.07
9.652,0.08,-0.03,-0.01,0.09
9.662,0.07,-0.01,0.02,0.07
9.672,0.09,0.00,0.01,0.09
9.681,0.11,0.01,0.02,0.11
9.691,0.08,-0.00,0.05,0.10
9.701,0.08,-0.01,0.05,0.09
9.711,0.06,0.00,0.09,0.11
9.721,0.09,-0.01,0.07,0.11
9.731,0.14,-0.03,0.01,0.14
9.741,0.12,-0.05,0.01,0.13
9.751,0.14,-0.00,0.09,0.16
9.761,0.14,0.02,0.14,0.20
9.771,0.11,0.00,0.10,0.15
9.781,0.04,-0.01,0.03,0.05
9.791,-0.03,-0.04,-0.05,0.07
9.801,-0.15,-0.03,-0.08,0.18
9.811,-0.26,-0.02,-0.12,0.28
9.821,-0.31,0.06,-0.15,0.35
9.831,-0.29,0.11,-0.12,0.34
9.841,-0.23,0.16,0.00,0.28
9.851,-0.13,0.16,0.09,0.23
9.861,-0.07,0.14,0.09,0.18
9.871,-0.04,0.10,0.06,0.13
9.880,-0.05,0.10,0.04,0.12
9.891,-0.05,0.05,-0.00,0.07
9.900,-0.05,0.03,-0.09,0.10
9.910,-0.06,0.04,-0.16,0.18
9.920,-0.08,0.04,-0.13,0.16
9.930,-0.10,0.04,-0.05,0.12
9.940,-0.11,0.03,-0.02,0.11
9.950,-0.04,0.03,-0.01,0.05
9.960,0.00,0.04,-0.01,0.04
9.970,0.06,-0.01,-0.01,0.06
9.980,0.08,-0.06,0.04,0.11
9.990,0.09,-0.07,0.01,0.12
10.000,0.03,-0.07,-0.03,0.08
10.010,-0.03,-0.04,-0.03,0.06
10.020,-0.05,0.00,-0.01,0.05
10.030,-0.05,0.02,0.02,0.06
10.040,-0.05,0.03,0.01,0.06
10.050,-0.06,0.03,0.04,0.08
10.060,0.02,0.04,0.06,0.07
10.070,0.10,0.04,0.10,0.14
10.079,0.14,0.05,0.07,0.17
10.090,0.23,0.04,0.09,0.25
10.099,0.21,0.02,0.09,0.23
10.109,0.18,0.02,0.11,0.22
10.119,0.11,0.00,0.12,0.16
10.129,0.04,0.01,0.06,0.07
10.139,-0.03,0.01,-0.01,0.03
10.149,-0.06,0.03,0.02,0.07
10.159,-0.05,0.03,0.05,0.08
10.169,0.02,0.03,0.02,0.04
10.179,0.05,0.01,-0.01,0.05
10.189,0.02,0.01,0.00,0.03
10.199,-0.00,0.03,0.03,0.04
10.209,-0.03,0.02,0.05,0.06
10.219,-0.02,0.03,-0.02,0.04
10.229,-0.03,0.02,-0.10,0.10
10.239,-0.03,0.03,-0.08,0.09
10.249,-0.04,0.02,-0.02,0.05
10.259,-0.02,0.02,-0.01,0.03
10.269,-0.06,0.06,-0.03,0.08
10.279,-0.08,0.07,0.01,0.11
10.289,-0.12,0.05,0.06,0.14
10.298,-0.08,0.08,0.06,0.13
10.308,-0.03,0.08,0.01,0.09
10.318,-0.04,0.03,-0.02,0.05
10.328,-0.07,0.01,-0.00,0.07
10.338,-0.01,0.04,0.01,0.04
10.348,0.05,0.03,0.02,0.06
10.358,0.06,-0.01,-0.02,0.06
10.368,0.01,-0.04,-0.02,0.04
10.378,0.01,0.01,0.02,0.03
10.388,0.03,0.01,0.07,0.08
10.398,0.02,0.00,0.04,0.05
10.408,-0.03,-0.00,0.02,0.04
10.418,-0.02,0.01,0.01,0.03
10.428,0.02,0.01,0.06,0.06
10.438,0.05,0.02,0.04,0.07
10.448,0.09,0.01,0.03,0.10
10.458,0.09,-0.05,0.03,0.11
10.468,0.09,-0.03,0.05,0.10
10.477,0.07,-0.01,0.06,0.09
10.488,0.08,0.02,-0.03,0.09
10.497,0.06,0.04,-0.04,0.08
10.507,-0.02,0.06,0.01,0.07
10.517,-0.04,0.08,0.06,0.11
10.527,-0.02,0.09,0.08,0.12
10.537,-0.03,0.10,0.04,0.11
10.547,-0.02,0.08,0.00,0.08
10.557,0.01,0.05,-0.03,0.06
10.567,0.00,0.02,-0.04,0.05
10.577,0.00,0.03,-0.07,0.08
10.587,-0.07,0.03,-0.03,0.08
10.597,-0.13,0.05,-0.02,0.14
10.607,-0.16,0.08,0.04,0.18
10.617,-0.10,0.05,0.02,0.11
10.627,-0.05,0.05,-0.05,0.08
10.637,-0.04,0.00,-0.05,0.06
10.647,-0.04,-0.01,0.01,0.04
10.656,-0.08,-0.05,0.06,0.11
10.667,-0.05,-0.02,0.03,0.06
10.676,-0.01,-0.01,-0.02,0.03
10.686,0.03,-0.04,-0.06,0.08
10.696,0.01,-0.04,0.01,0.04
10.706,-0.04,-0.02,0.07,0.08
10.716,-0.05,-0.00,0.03,0.05
10.727,-0.01,0.04,-0.02,0.04
10.736,0.06,0.05,-0.01,0.08
10.746,0.06,0.02,0.03,0.07
10.756,0.05,0.01,0.04,0.06
10.766,0.07,0.04,0.04,0.09
10.776,0.15,0.06,0.00,0.16
10.786,0.15,0.03,0.02,0.16
10.796,0.12,0.04,0.08,0.15
10.806,0.03,0.06,0.07,0.10
10.816,0.03,0.07,0.03,0.09
10.826,0.04,0.05,0.02,0.07
10.836,-0.01,0.03,0.04,0.05
10.846,-0.05,0.03,0.02,0.06
10.856,-0.09,0.04,-0.01,0.10
10.866,-0.06,0.06,-0.01,0.08
10.876,-0.06,0.04,0.01,0.07
10.886,-0.04,0.01,0.02,0.05
10.895,-0.03,0.02,0.01,0.04
10.905,-0.06,-0.00,0.04,0.07
10.915,-0.04,0.02,0.08,0.09
10.925,-0.02,-0.01,0.05,0.06
10.935,-0.01,-0.02,0.03,0.03
10.945,-0.05,-0.02,-0.01,0.05
10.955,-0.08,-0.00,0.01,0.08
10.965,-0.10,0.01,0.05,0.11
10.975,-0.06,0.02,0.04,0.07
10.985,-0.01,0.04,-0.02,0.05
10.995,-0.03,0.02,-0.02,0.04
11.005,-0.00,0.02,-0.03,0.03
11.015,0.05,0.02,-0.02,0.05
11.025,0.11,0.02,-0.03,0.11
11.035,0.13,0.02,-0.07,0.15
11.045,0.12,-0.00,-0.06,0.14
11.055,0.11,0.01,-0.00,0.11
11.065,0.08,0.06,0.01,0.10
11.075,0.05,0.07,-0.00,0.09
11.085,-0.03,0.06,-0.01,0.07
11.095,-0.10,0.05,0.04,0.12
11.104,-0.12,0.06,0.08,0.16
11.114,-0.12,0.06,0.07,0.15
11.125,-0.11,0.05,0.07,0.14
11.134,-0.11,0.06,0.07,0.15
11.144,-0.12,0.07,0.08,0.16
11.154,-0.13,0.07,0.08,0.17
11.164,-0.15,0.08,0.06,0.18
11.174,-0.19,0.06,0.04,0.21
11.184,-0.19,0.06,0.02,0.20
11.194,-0.16,0.08,-0.00,0.18
11.204,-0.15,0.05,-0.02,0.16
11.214,-0.17,0.06,-0.01,0.18
11.224,-0.25,0.07,0.06,0.27
11.234,-0.37,0.13,0.14,0.42
11.244,-0.45,0.14,0.21,0.51
11.254,-0.44,0.11,0.24,0.52
11.264,-0.37,0.09,0.17,0.42
11.274,-0.25,0.06,0.04,0.26
11.284,-0.04,0.04,-0.15,0.16
11.293,0.20,0.04,-0.26,0.33
11.304,0.37,0.05,-0.24,0.44
11.313,0.19,0.09,-0.07,0.22
11.323,-0.00,0.17,0.15,0.23
11.333,-0.18,0.17,0.31,0.40
11.343,-0.33,0.09,0.30,0.46
11.353,-0.32,0.01,0.16,0.36
11.363,-0.16,-0.01,0.01,0.16
11.373,0.02,-0.08,-0.15,0.17
11.383,0.22,-0.14,-0.32,0.41
11.393,0.38,-0.15,-0.50,0.65
11.403,0.43,-0.14,-0.61,0.76
11.413,0.32,-0.09,-0.55,0.65
11.423,0.16,-0.03,-0.39,0.43
11.433,0.06,-0.00,-0.12,0.14
11.443,-0.07,0.02,0.15,0.17
11.453,-0.17,-0.00,0.33,0.37
11.463,-0.19,-0.01,0.37,0.42
11.473,-0.16,-0.05,0.28,0.32
11.483,-0.08,-0.02,0.18,0.20
11.492,-0.07,0.02,0.13,0.15
11.503,0.03,0.04,0.02,0.05
11.512,0.18,0.05,-0.09,0.21
11.522,0.33,0.07,-0.11,0.35
11.532,0.43,0.09,-0.04,0.44
11.542,0.48,0.11,0.03,0.49
11.552,0.42,0.06,0.13,0.44
11.562,0.30,0.02,0.17,0.34
11.572,0.20,0.01,0.19,0.27
11.582,0.05,0.02,0.19,0.20
11.592,-0.07,0.00,0.15,0.17
11.602,-0.12,-0.02,0.01,0.12
11.612,-0.03,-0.01,-0.15,0.15
11.622,0.06,0.01,-0.18,0.19
11.632,0.11,0.00,-0.12,0.16
11.642,0.12,0.02,0.00,0.13
11.652,0.10,0.06,0.13,0.17
11.662,0.09,0.09,0.19,0.23
11.672,-0.01,0.06,0.21,0.22
11.682,-0.08,0.02,0.15,0.17
11.691,-0.11,0.00,0.06,0.12
11.701,-0.14,-0.01,-0.02,0.14
11.711,-0.17,-0.06,-0.12,0.22
11.721,-0.08,-0.04,-0.15,0.17
11.731,0.04,-0.00,-0.11,0.12
11.741,0.13,0.03,-0.03,0.13
11.751,0.17,0.04,0.04,0.18
11.761,0.13,0.04,0.10,0.17
11.771,0.11,0.07,0.16,0.21
11.781,0.08,0.07,0.15,0.18
11.791,0.01,0.06,0.11,0.13
11.801,-0.07,0.01,0.05,0.08
11.811,-0.11,-0.04,-0.05,0.13
11.821,-0.06,-0.05,-0.07,0.10
11.831,0.04,-0.01,-0.11,0.11
11.841,0.12,-0.03,-0.09,0.15
11.851,0.13,-0.00,-0.03,0.14
11.861,0.16,0.02,0.04,0.17
11.871,0.14,0.04,0.11,0.18
11.881,0.10,0.06,0.12,0.17
11.890,0.01,0.05,0.11,0.13
11.900,-0.09,0.03,0.11,0.15
11.910,-0.18,0.04,0.05,0.20
11.920,-0.22,0.06,-0.04,0.23
11.930,-0.22,0.04,-0.11,0.25
11.940,-0.22,0.03,-0.14,0.26
11.950,-0.17,0.03,-0.10,0.20
11.960,-0.10,0.03,-0.07,0.12
11.970,-0.01,0.04,-0.03,0.05
11.980,0.04,0.04,0.02,0.06
11.990,0.04,0.03,0.04,0.06
12.000,0.04,0.04,0.05,0.07
12.010,0.05,0.03,0.07,0.10
12.020,0.04,0.04,0.09,0.10
12.030,0.03,0.02,0.08,0.09
12.040,-0.01,0.03,0.08,0.08
12.050,0.03,0.05,0.04,0.07
12.060,0.07,0.08,0.01,0.10
12.069,0.11,0.08,0.01,0.14
12.080,0.11,0.08,0.02,0.14
12.089,0.11,0.08,0.06,0.15
12.100,0.11,0.05,0.05,0.13
12.109,0.09,0.02,0.04,0.10
12.119,0.06,0.01,0.03,0.07
12.129,0.03,0.00,0.04,0.05
12.139,-0.00,-0.04,0.05,0.06
12.149,-0.02,-0.04,0.04,0.06
12.159,-0.04,-0.03,0.03,0.06
12.169,-0.07,0.01,0.02,0.07
12.179,-0.08,0.03,0.00,0.09
12.189,-0.07,0.05,-0.02,0.09
12.199,-0.05,0.05,-0.01,0.07
12.209,-0.08,0.05,-0.01,0.10
12.219,-0.12,0.06,0.00,0.14
12.229,-0.15,0.08,0.02,0.17
12.239,-0.18,0.09,0.01,0.21
12.249,-0.22,0.13,0.02,0.25
12.259,-0.31,0.11,0.04,0.33
12.269,-0.32,0.13,0.00,0.34
12.279,-0.37,0.15,-0.00,0.40
12.288,-0.44,0.16,-0.06,0.47
12.298,-0.51,0.12,-0.14,0.54
12.308,-0.55,0.08,-0.22,0.59
12.318,-0.52,0.02,-0.29,0.59
12.328,-0.43,-0.03,-0.34,0.55
12.338,-0.33,-0.04,-0.33,0.47
12.348,-0.22,-0.07,-0.20,0.31
12.358,-0.17,-0.07,-0.06,0.19
12.368,-0.08,-0.04,0.03,0.09
12.378,0.01,0.01,0.11,0.11
12.388,0.09,0.05,0.11,0.15
12.398,0.09,0.01,0.11,0.14
12.408,0.09,-0.01,0.06,0.11
12.418,0.07,-0.06,-0.02,0.09
12.428,0.06,-0.12,-0.06,0.14
12.438,0.05,-0.15,-0.06,0.17
12.448,0.08,-0.14,-0.02,0.17
12.458,0.16,-0.11,0.05,0.20
12.468,0.24,-0.06,0.14,0.28
12.478,0.25,-0.01,0.19,0.32
12.487,0.28,0.04,0.22,0.36
12.497,0.32,0.09,0.21,0.39
12.507,0.35,0.07,0.17,0.40
12.517,0.33,0.09,0.07,0.34
12.527,0.26,0.09,-0.02,0.27
12.537,0.26,0.09,-0.02,0.27
12.547,0.19,0.11,-0.01,0.22
12.557,0.13,0.11,-0.00,0.17
12.567,0.07,0.07,0.05,0.11
12.577,0.05,0.04,0.09,0.11
12.587,0.06,0.06,0.12,0.15
12.597,0.08,0.09,0.12,0.17
12.607,0.11,0.11,0.10,0.18
12.617,0.13,0.11,0.14,0.22
12.627,0.13,0.09,0.08,0.18
12.637,0.10,0.07,-0.01,0.13
12.647,0.09,0.03,-0.10,0.14
12.657,0.10,0.01,-0.14,0.17
12.667,0.11,0.04,-0.06,0.13
12.677,0.13,-0.00,0.01,0.13
12.687,0.13,0.03,0.11,0.17
12.696,0.16,0.06,0.18,0.25
12.706,0.15,0.07,0.21,0.27
12.716,0.15,0.05,0.16,0.22
12.726,0.12,0.05,0.07,0.15
12.736,0.07,0.02,0.02,0.08
12.746,0.03,-0.02,-0.01,0.03
12.756,0.01,-0.03,0.01,0.03
12.766,0.02,-0.03,0.00,0.04
12.776,0.05,-0.04,0.00,0.06
12.786,0.03,-0.04,0.02,0.05
12.796,0.07,-0.02,0.05,0.09
12.806,0.08,-0.01,0.04,0.09
12.816,0.05,-0.01,0.02,0.05
12.826,0.02,-0.02,0.04,0.05
12.836,-0.02,-0.02,0.05,0.05
12.846,-0.03,-0.02,0.01,0.04
12.856,-0.03,-0.00,-0.02,0.03
12.866,-0.02,0.01,-0.01,0.03
12.876,-0.10,0.02,-0.03,0.11
12.885,-0.10,0.05,-0.00,0.12
12.896,-0.06,0.10,-0.00,0.11
12.905,-0.03,0.11,-0.04,0.12
12.915,-0.05,0.08,-0.02,0.10
12.925,-0.04,0.06,0.01,0.07
12.935,0.00,0.06,0.00,0.06
12.945,0.01,0.05,-0.02,0.05
12.955,0.01,0.04,-0.02,0.05
12.965,0.01,0.02,0.00,0.02
12.975,-0.00,0.01,0.03,0.03
12.985,0.01,0.03,0.04,0.06
12.995,0.02,0.02,0.04,0.05
13.005,0.01,0.02,0.06,0.07
13.015,-0.00,0.01,0.06,0.06
13.025,0.01,-0.00,0.07,0.07
13.035,0.05,0.02,0.01,0.05
13.045,0.07,0.01,0.01,0.07
13.055,0.04,-0.03,0.03,0.06
13.065,0.03,-0.04,0.06,0.08
